"id","directors"
5078,"nm0001661"
5426,"nm0064415"
5426,"nm0287988"
5426,"nm0356374"
1568,"nm2411495"
2063,"nm0331777"
152,"nm0935863"
3755,"nm2332400"
4768,"nm0609549"
3981,"nm0286975"
2505,"nm2328765"
4818,"nm0502954"
4861,"nm0034712"
4861,"nm1483822"
928,"nm2331160"
928,"nm2335231"
928,"nm2333189"
928,"nm2333488"
1415,"nm0111845"
3668,"nm2910657"
6548,"nm0851281"
4406,"nm2135223"
4969,"nm0151540"
477,"nm0282425"
3796,"nm0497563"
5192,"nm0027572"
5892,"nm0958969"
270,"nm1033683"
4686,"nm0570912"
4341,"nm0022768"
1956,"nm0514662"
6171,"nm0000255"
6659,"nm0440458"
5577,"nm0158966"
3761,"nm0001814"
5202,"nm2354445"
1157,"nm0520488"
1157,"nm0588087"
1184,"nm1834176"
4562,"nm1134029"
2873,"nm0005390"
1230,"nm0021592"
3192,"nm0855035"
3192,"nm0894787"
2341,"nm1216753"
1722,"nm0917188"
625,"nm0870204"
4152,"nm2040801"
5491,"nm0937748"
4850,"nm0316795"
6123,"nm0522393"
6219,"nm0565336"
4502,"nm0000110"
1572,"nm0805635"
4510,"nm1729171"
623,"nm0875056"
5778,"nm0003418"
4767,"nm0151540"
1747,"nm0556094"
1747,"nm0875453"
1747,"nm0030417"
1747,"nm1002694"
1748,"nm0535340"
1748,"nm0556094"
1748,"nm0875453"
1748,"nm0030417"
1748,"nm1002694"
1748,"nm2791155"
1679,"nm0655683"
6589,"nm0716347"
4760,"nm0420422"
6458,"nm1002424"
1619,"nm1012100"
5260,"nm1314116"
3409,"nm0591450"
4855,"nm1856696"
5538,"nm0429963"
5334,"nm0591450"
3460,"nm0677953"
5563,"nm0842523"
3149,"nm0917992"
6686,"nm1780037"
2036,"nm0000165"
2785,"nm1429471"
845,"nm0240995"
438,"nm0001885"
548,"nm0567112"
4982,"nm0847690"
3480,"nm0000127"
4075,"nm0003620"
3567,"nm0551128"
6586,"nm1274206"
3906,"nm0594503"
5031,"nm0359387"
2815,"nm0906667"
1647,"nm0614682"
3741,"nm0632300"
5269,"nm0015359"
6568,"nm0387706"
4265,"nm0340958"
317,"nm1288766"
4527,"nm0006846"
5767,"nm0001104"
2973,"nm0278181"
2973,"nm0820800"
6253,"nm1275670"
2336,"nm1410159"
6059,"nm2432896"
943,"nm0001053"
943,"nm0001054"
5515,"nm0000941"
6763,"nm1848205"
6128,"nm0330347"
6128,"nm0817447"
923,"nm0153078"
6479,"nm0039468"
4289,"nm1135423"
1940,"nm0199977"
3024,"nm0000602"
4718,"nm0005647"
4042,"nm1491263"
1074,"nm0001752"
2993,"nm0935095"
2432,"nm0959774"
2481,"nm0213450"
2481,"nm0761498"
4436,"nm0593610"
4413,"nm0000217"
1980,"nm0573389"
2032,"nm0333471"
2842,"nm0601031"
1380,"nm1306443"
1380,"nm0362847"
1137,"nm0001317"
6256,"nm2326979"
2512,"nm1032754"
3585,"nm0025347"
3100,"nm0131969"
9,"nm0714599"
840,"nm0079111"
4747,"nm1314116"
891,"nm0935095"
1794,"nm0946883"
4148,"nm1402202"
242,"nm1702656"
2423,"nm15565490"
2423,"nm2442634"
5478,"nm0001392"
3093,"nm0688361"
4748,"nm0586281"
5073,"nm1193346"
5839,"nm1701233"
4681,"nm0047049"
1783,"nm0373597"
1783,"nm1636752"
6169,"nm0916099"
6169,"nm2913159"
2007,"nm0140617"
149,"nm0788426"
2576,"nm0851724"
3842,"nm0337773"
6668,"nm0004056"
472,"nm0030735"
912,"nm0000264"
852,"nm0589168"
1548,"nm0788234"
5643,"nm0946734"
71,"nm3201913"
1908,"nm0535234"
5587,"nm1164861"
1746,"nm2687285"
1746,"nm0556094"
1746,"nm0875453"
1746,"nm0030417"
1746,"nm2032664"
2587,"nm2270163"
1318,"nm0084059"
2289,"nm0946734"
5058,"nm2487672"
3022,"nm0430782"
2158,"nm0308520"
673,"nm0236720"
2676,"nm0155617"
4000,"nm0593463"
4825,"nm0603628"
4078,"nm0000361"
5603,"nm0796117"
483,"nm0000108"
485,"nm0000108"
1132,"nm0159507"
6469,"nm0001774"
1586,"nm0412247"
1586,"nm0704588"
4581,"nm1512910"
2926,"nm0001438"
2201,"nm0339030"
4936,"nm1989536"
5448,"nm0796117"
3141,"nm0451884"
5801,"nm1084937"
349,"nm0384722"
2414,"nm1129358"
3563,"nm0938045"
3568,"nm1124577"
4127,"nm0005222"
6887,"nm0240797"
655,"nm0788202"
6924,"nm0999415"
154,"nm0074426"
1888,"nm1433720"
958,"nm1488800"
2372,"nm0650905"
6298,"nm0885249"
5542,"nm0878756"
4102,"nm1135423"
417,"nm0149446"
6008,"nm2127650"
4878,"nm0000338"
3780,"nm0774340"
4637,"nm0662529"
4637,"nm0859877"
5151,"nm0000602"
5299,"nm1648541"
1128,"nm1481493"
4545,"nm1068186"
3032,"nm0919369"
168,"nm0878638"
2596,"nm0570082"
2800,"nm0811583"
29,"nm0824882"
561,"nm0376963"
2388,"nm0315065"
1880,"nm2570658"
594,"nm0333804"
5666,NA
2542,"nm0368690"
3217,"nm0254178"
5108,"nm2349310"
5118,"nm0000776"
5698,"nm1139726"
3545,"nm0813164"
4925,"nm0000229"
78,"nm1396121"
1826,"nm0905592"
2592,"nm0536632"
3283,"nm0757975"
3132,"nm0542450"
3132,"nm0001675"
6591,"nm0001741"
2492,"nm2588606"
3013,"nm2596174"
4778,"nm0609236"
3017,"nm0451148"
3017,"nm1244760"
4407,"nm0005363"
6444,"nm0618680"
54,"nm0281945"
1534,"nm0085627"
1911,"nm0948159"
310,"nm0734146"
1185,"nm0474955"
5859,"nm2387437"
4715,"nm0527109"
6813,"nm2610786"
3885,"nm0951197"
111,"nm0776271"
4366,"nm0455078"
4525,"nm2616523"
4525,"nm5074519"
2304,"nm0477129"
3261,"nm0569891"
3152,NA
5410,"nm2413207"
6019,"nm2413207"
795,"nm3184434"
1518,"nm0774582"
1518,"nm0288144"
218,NA
5592,"nm0593618"
4377,"nm4462060"
436,"nm4680113"
436,"nm7896794"
3669,"nm0879812"
6912,"nm0003620"
5557,"nm1630273"
6846,"nm6505844"
2396,"nm0806492"
4506,"nm0000965"
4506,"nm0849164"
34,"nm5717949"
34,"nm5337263"
5233,NA
5907,"nm0235719"
3317,"nm10585937"
1587,"nm2392459"
1587,"nm2395339"
1587,"nm0945724"
4079,"nm0000519"
4439,"nm0142286"
5964,"nm3318020"
2877,"nm0003506"
1634,"nm1083489"
3452,"nm0040939"
2410,"nm0461498"
2410,"nm3681833"
1089,"nm1174251"
700,"nm0331532"
325,"nm0074163"
2145,"nm2132775"
1715,"nm0316795"
1126,"nm6858603"
2173,"nm3711836"
3325,"nm0162238"
6012,"nm0797455"
4005,"nm0122216"
4005,"nm0122217"
4621,"nm0622112"
6166,"nm0509409"
3587,NA
3667,"nm0396074"
6070,"nm1065402"
496,"nm1843195"
1695,"nm9032591"
183,"nm0001053"
183,"nm0001054"
4340,"nm1148550"
1652,"nm1220140"
1044,"nm0551076"
5748,"nm0472353"
4494,"nm0801220"
5239,"nm0361833"
5239,"nm0523879"
4601,"nm4871853"
2479,NA
5229,NA
4500,NA
2273,"nm3862066"
2260,"nm5752771"
5284,"nm0560277"
2114,"nm0015295"
2114,"nm1962313"
2114,"nm0424103"
2114,"nm0440604"
4688,"nm0160840"
2551,"nm0815204"
6794,"nm0601680"
466,"nm0000255"
3733,"nm0910976"
2080,"nm0000487"
6666,"nm0000231"
4805,"nm0827750"
1392,"nm0000233"
2232,"nm0002120"
4330,"nm0908824"
2343,"nm0671210"
3233,"nm1461392"
3233,"nm1650283"
2245,"nm9623745"
4806,"nm1044237"
4806,"nm2552337"
589,NA
880,"nm3151236"
6330,"nm2645944"
5215,"nm3891250"
16,"nm2647420"
4863,"nm1995152"
5998,"nm0146341"
4470,"nm0739117"
5155,"nm0757975"
4328,"nm1457361"
6237,"nm1857002"
2516,"nm0001060"
3920,"nm0119613"
6497,NA
793,"nm2648685"
5226,"nm0668247"
5672,NA
6731,"nm0891114"
3296,"nm3718339"
3296,"nm10697434"
1414,"nm0001880"
2663,"nm1993322"
3951,"nm0591171"
4139,"nm0000816"
6321,NA
1180,"nm1164755"
1171,"nm0284774"
269,"nm0474955"
4388,"nm1857068"
4388,"nm7937259"
4388,"nm5606966"
2745,"nm0821432"
6266,"nm0760499"
2302,"nm4806266"
5064,"nm3996033"
5064,"nm0111379"
1912,"nm0909547"
1155,"nm0237527"
4776,NA
5043,"nm0400436"
5043,"nm0400441"
4342,"nm0093252"
2020,"nm0090292"
2355,"nm0096375"
1236,"nm1957010"
6033,"nm0810792"
4551,"nm0458251"
1082,"nm3240303"
6398,"nm2504581"
4833,"nm2540476"
4198,NA
961,"nm0552140"
3319,"nm3133017"
3086,"nm6235717"
6623,"nm0865422"
5642,"nm0001317"
1214,"nm0546057"
454,"nm0032925"
6867,"nm0297934"
4210,NA
5431,NA
2642,"nm10748353"
2642,"nm15235717"
3214,"nm0186610"
5456,"nm0509176"
4456,"nm0751102"
2514,"nm0275629"
2514,"nm0720135"
6874,"nm0000601"
825,"nm0919103"
2831,"nm0492305"
2231,"nm1166184"
2058,"nm0814085"
1584,"nm12186161"
2937,"nm0394199"
3318,"nm0000490"
3767,"nm0275698"
698,"nm1802222"
6635,"nm7743299"
6451,NA
5479,"nm2128244"
5125,"nm3818341"
4795,"nm2791125"
4795,"nm2791716"
1343,"nm5593762"
222,"nm3003425"
434,"nm5063015"
2650,"nm3906180"
2484,"nm0258531"
2484,"nm0295243"
6569,"nm0230032"
6569,"nm0677037"
1506,NA
3746,"nm2633008"
967,"nm10779168"
4693,"nm3566987"
4693,"nm5124810"
4693,"nm3161792"
6689,"nm0758657"
844,"nm2607000"
2172,"nm1224299"
2803,"nm6791934"
2803,"nm5634068"
4784,NA
1607,"nm0691194"
4101,"nm0764601"
5020,"nm0291205"
5433,"nm0929317"
1433,"nm0394776"
1910,"nm0008953"
5525,"nm0000416"
1056,"nm5031662"
2652,"nm0000142"
5548,"nm0315041"
5548,"nm2816668"
4697,"nm10811371"
1531,"nm4500258"
1160,"nm1968051"
1636,"nm0142286"
1159,"nm0716257"
5374,"nm4144240"
5765,"nm4818968"
3069,"nm1275670"
3513,"nm1169562"
5858,"nm0484073"
6337,"nm0169806"
6717,"nm0200702"
322,"nm1802756"
219,"nm13612088"
6685,"nm1349376"
5303,"nm3424048"
253,"nm0168892"
1942,"nm0108132"
5079,"nm0037247"
6878,"nm0715636"
271,"nm0936044"
5212,"nm1181219"
3810,"nm0779258"
554,"nm4469041"
554,"nm4469012"
2038,"nm2282411"
2112,"nm0004410"
2112,"nm0962729"
553,NA
6809,"nm1294961"
6809,"nm1294962"
3782,NA
5228,"nm1154184"
285,"nm0735083"
2417,"nm4417935"
3259,"nm0294997"
3259,"nm0783536"
4484,"nm0005222"
4006,"nm0275698"
158,"nm2113474"
158,"nm1531164"
158,"nm2310077"
158,"nm3378908"
158,"nm5257594"
158,"nm4842962"
158,"nm6218834"
158,"nm6218837"
158,"nm4469319"
158,"nm3556020"
2755,"nm0371755"
3541,"nm0169806"
857,"nm12644978"
3866,"nm0001675"
1335,"nm0000318"
767,"nm10899345"
110,"nm4700656"
3477,"nm0001024"
3550,"nm0506613"
1244,"nm0082526"
2640,"nm10111577"
2538,"nm0757858"
2538,"nm0862211"
1475,"nm3160391"
2812,"nm7421566"
1870,"nm1996918"
4994,"nm0572562"
3181,"nm0067619"
6227,"nm1349522"
1651,"nm0002077"
1887,"nm0323239"
5093,"nm2467058"
3533,"nm0741208"
6100,"nm0003482"
6453,"nm8881838"
6453,"nm11304066"
733,"nm0661751"
786,"nm0178997"
5008,"nm0587741"
4249,"nm8011781"
1825,"nm0868219"
2272,"nm0258172"
732,"nm0650321"
3063,"nm0000916"
5654,NA
255,"nm0609549"
2138,"nm0382956"
3786,"nm0609549"
5400,"nm0107366"
4031,"nm0659076"
1500,"nm9716734"
5199,"nm0329755"
6525,"nm9753309"
1703,"nm0001348"
1208,"nm0389591"
5458,NA
5952,"nm2557561"
3098,"nm4557818"
5297,"nm0003837"
3529,"nm0255411"
4719,"nm3575557"
4719,"nm8604412"
3607,"nm5549663"
2045,"nm0160900"
5062,"nm4144240"
1589,"nm0939128"
1193,"nm3892831"
1971,"nm0587955"
4429,"nm0001675"
3645,"nm10075721"
3645,"nm7493710"
3645,"nm10075724"
3645,"nm2725201"
2082,NA
882,"nm5636609"
86,"nm3777535"
6066,"nm10935156"
6791,"nm0317171"
2625,"nm3570328"
6323,"nm1472698"
6511,"nm0336695"
5378,"nm0001752"
5140,"nm2383130"
303,"nm5464740"
2975,"nm2239559"
2255,"nm0281598"
6554,"nm1899433"
6554,"nm2099107"
4128,"nm11031721"
4128,"nm6494870"
5462,"nm2414786"
5460,"nm7446519"
955,"nm0027465"
1483,"nm0843281"
3685,"nm0639965"
3685,"nm1392282"
3127,"nm3318714"
5707,"nm0382072"
4935,"nm6033367"
1999,"nm0313059"
1960,"nm0953494"
3737,"nm1653753"
3457,"nm2568279"
3285,"nm9813048"
4387,NA
6465,"nm1012385"
4763,"nm0088392"
1464,"nm0596668"
4576,"nm0002700"
1108,"nm0368693"
4839,"nm3098802"
1965,"nm4689260"
1864,"nm2534343"
6280,"nm11064621"
6363,"nm2792443"
2262,"nm0155093"
3787,"nm0139867"
2692,"nm0871860"
511,"nm6608521"
5784,"nm2160491"
6590,"nm1030337"
1858,"nm0006846"
1456,"nm1840848"
5583,"nm0509448"
5445,"nm0680846"
3202,"nm0174374"
5455,"nm1497680"
4248,"nm6167643"
4248,"nm1567684"
730,"nm7346537"
824,"nm0161834"
4362,"nm0091076"
4809,"nm1622836"
1252,"nm0004410"
1252,"nm0962729"
5494,"nm0718451"
2467,"nm10496951"
5522,"nm0000123"
1991,"nm0002657"
1648,"nm1009775"
1855,"nm3552196"
2646,"nm5954636"
1575,"nm0973260"
3384,"nm0585011"
1571,"nm0000600"
2970,"nm1831639"
1181,"nm1754436"
4828,"nm0000487"
1204,"nm3702194"
1107,"nm1167591"
1891,"nm1731937"
6449,"nm0576298"
5536,"nm0001752"
3635,"nm0153068"
639,"nm12135964"
1418,"nm5400704"
4441,"nm0000217"
6543,"nm1992304"
5807,"nm1292833"
1781,NA
36,"nm0192984"
5038,"nm0193485"
2718,"nm0476201"
4699,NA
2956,"nm0001241"
4290,"nm0352524"
2199,"nm0132709"
6727,"nm0329023"
4350,"nm0385644"
3815,"nm1900981"
5921,"nm0589182"
6921,"nm2176784"
1955,NA
756,"nm1247462"
941,"nm1679136"
6892,"nm0000095"
3570,"nm0282708"
164,"nm0891554"
3999,"nm0159147"
706,"nm0001382"
5482,"nm2278184"
5482,"nm1119478"
3817,"nm2165066"
5372,"nm0029242"
4646,"nm0954848"
4349,"nm1460562"
1541,"nm1160374"
1541,"nm1159647"
3474,"nm0518644"
6177,"nm2921295"
4665,"nm1396048"
3571,"nm0574625"
4627,"nm0533284"
3227,"nm2918366"
58,"nm0386246"
6457,"nm1247462"
3747,"nm0023355"
3468,"nm0424103"
6074,"nm0000264"
4332,"nm0155093"
5656,"nm1026778"
43,"nm0000386"
1717,"nm0637615"
6030,"nm2897692"
1529,"nm2132883"
3995,"nm7441070"
5387,"nm0208767"
560,"nm2149571"
324,"nm4378516"
4689,"nm0160840"
6900,"nm3586112"
5055,"nm0006904"
2095,"nm0773689"
1009,"nm0382584"
4600,"nm0041474"
3057,"nm0018132"
2614,NA
5323,"nm0831557"
1039,"nm0315041"
1039,"nm0580351"
3597,"nm2944701"
1060,"nm0093934"
3657,"nm0291205"
2951,"nm0336620"
6895,"nm0938045"
2328,"nm1369882"
2328,"nm0430156"
2253,"nm5559211"
4635,"nm2608733"
2290,"nm0946734"
2323,NA
4118,"nm1047107"
5781,"nm0090386"
2943,"nm0005509"
3705,"nm0925482"
6584,"nm0112498"
2185,"nm0000142"
2690,"nm0000110"
2358,"nm0553796"
2065,"nm6014257"
2065,"nm15537825"
3714,"nm0178376"
4023,"nm0344496"
6223,NA
1115,"nm4347325"
1123,"nm0936464"
916,"nm0298807"
3355,"nm0587955"
5671,"nm0893659"
3744,"nm11486773"
1505,"nm0220600"
1738,"nm0405632"
2353,"nm0000142"
5690,"nm0336695"
4381,"nm0560927"
749,"nm0414910"
344,"nm0068034"
344,"nm0994310"
1899,"nm3227090"
1489,"nm0294997"
1489,"nm0783536"
3060,"nm1184258"
6284,"nm0942367"
6779,"nm0877617"
1934,"nm1294496"
1004,"nm0005124"
1004,"nm0506977"
5376,"nm0019242"
2841,"nm0191147"
6840,"nm1212903"
4866,"nm0730743"
870,"nm0028764"
870,"nm0152312"
870,"nm0700760"
4327,"nm0304432"
4327,"nm0391996"
2972,"nm0811583"
4728,"nm7141502"
1787,NA
5344,"nm1069989"
4177,"nm1076427"
2654,"nm0948159"
3348,"nm6000153"
217,"nm2320332"
6926,"nm0178997"
259,"nm0774582"
259,"nm0288144"
1949,"nm1897071"
2626,"nm0775094"
1786,"nm0431918"
2094,"nm0831557"
137,"nm1597629"
3888,"nm0951197"
5189,"nm0393799"
2960,"nm6732205"
5412,"nm0378893"
2582,"nm0406334"
641,"nm0886976"
3816,NA
5904,"nm2973010"
1371,"nm0331849"
2660,"nm0269463"
2985,"nm0716257"
3131,"nm7163301"
3338,"nm0083348"
404,"nm0570912"
2672,"nm0346550"
4261,"nm5282204"
198,"nm0823721"
198,"nm0562775"
6293,"nm2947553"
2679,"nm0583600"
4242,"nm1084723"
351,"nm0858525"
1617,"nm0680846"
127,"nm0339733"
127,"nm0404752"
2444,"nm0684336"
979,"nm0601619"
1902,"nm0036349"
4572,"nm0376664"
48,"nm0520488"
48,"nm0588087"
3479,"nm0001348"
4291,"nm0340436"
2664,"nm0257646"
3173,NA
5084,"nm0343713"
5752,"nm0381416"
4011,"nm0006845"
4544,NA
174,"nm0002191"
6759,"nm1392994"
2588,"nm1464952"
6145,"nm1721795"
911,"nm0400441"
3118,"nm0404485"
1088,"nm0973105"
1088,"nm0973475"
1088,"nm0874096"
4447,"nm0323219"
2361,"nm10413283"
4961,"nm0625791"
6903,"nm0337773"
2994,NA
6834,"nm1184158"
2520,"nm0003458"
6699,"nm0708903"
3071,"nm0516360"
4927,"nm9794058"
4315,"nm1764918"
1053,"nm3243285"
3453,NA
6167,"nm0003697"
339,"nm0001081"
1532,"nm0019860"
5013,"nm0183686"
945,"nm1642870"
1788,"nm0891114"
4575,"nm0015359"
6585,"nm3036194"
4515,NA
5879,"nm11807187"
6332,"nm1698571"
6332,"nm0736622"
4058,"nm0777881"
4524,"nm0127935"
6552,"nm0930550"
5393,"nm2360037"
4438,"nm0665321"
6841,"nm0349406"
969,"nm0187763"
2826,"nm0891216"
6693,"nm5818761"
5749,NA
68,"nm1729171"
5370,"nm0442455"
1357,"nm0054862"
4393,"nm2071556"
1079,"nm1901100"
2403,"nm1000113"
2593,"nm0898288"
1684,"nm2183388"
1768,"nm0371955"
4156,"nm0424878"
5727,"nm0753526"
3278,"nm0724938"
5085,"nm1206844"
1427,"nm0345615"
6193,"nm0919363"
4016,"nm6710958"
2110,"nm0651900"
853,NA
4367,"nm0455078"
2344,"nm0044735"
2724,NA
4314,"nm0000127"
1170,"nm0255362"
2037,NA
6852,"nm0001281"
1255,"nm0178376"
4208,"nm0575523"
4991,"nm0393394"
6178,"nm1088868"
3040,"nm1016687"
4217,"nm0994254"
6004,"nm0160157"
6592,"nm2079484"
200,"nm0833889"
3554,"nm0317368"
3692,"nm3087552"
2525,"nm11735012"
5947,NA
1524,"nm2552536"
2298,"nm1697112"
2360,"nm4436444"
6395,"nm3092600"
6395,"nm3093094"
1419,"nm0097079"
35,"nm0466349"
985,NA
3867,NA
3061,"nm3810122"
182,"nm3094978"
6098,"nm0505152"
6827,"nm11751180"
3025,"nm1880390"
1632,"nm0001707"
1920,"nm1266897"
279,"nm8270312"
5742,NA
4085,NA
4909,"nm9378011"
3074,"nm0426059"
178,"nm1064048"
3169,"nm5495792"
2478,"nm2288785"
6107,"nm0637493"
3143,"nm0201509"
3143,"nm0569891"
3143,"nm0970447"
1377,"nm2482088"
5452,"nm5672935"
3982,"nm9678782"
2921,"nm10952172"
1644,"nm0323239"
2093,NA
3435,"nm11533334"
2547,NA
578,"nm0440458"
6473,"nm9841823"
6112,"nm1266897"
6082,"nm0000399"
5566,"nm0097517"
1939,"nm0448422"
4117,NA
1030,"nm0679031"
6558,"nm0404882"
1762,"nm1793079"
4579,NA
2117,"nm0082450"
2287,"nm2905562"
3831,"nm5176890"
666,"nm3131072"
264,"nm1910738"
6209,"nm0159900"
675,"nm0001752"
6681,"nm0640334"
6467,"nm0204628"
2473,"nm0228542"
6869,"nm0142286"
4543,"nm0002718"
4543,"nm0505522"
5624,"nm1455688"
4943,"nm0004675"
5315,NA
2797,"nm7216456"
6653,"nm0005077"
6657,"nm0444096"
5824,NA
3269,"nm0182276"
3269,"nm0267943"
3269,"nm0337833"
1101,"nm11291113"
5516,"nm1128050"
6240,"nm1676223"
3856,"nm0551128"
3774,"nm1821879"
5048,"nm0240627"
2661,"nm0000948"
5555,"nm0000217"
2899,"nm0950775"
75,"nm0104200"
6882,"nm0108094"
1413,"nm0824220"
3797,"nm0325452"
3210,"nm0920425"
1793,"nm1703596"
1793,"nm0477041"
1718,"nm0788171"
6041,"nm0002728"
6468,"nm6250496"
4337,"nm1032521"
5449,"nm0005008"
934,"nm0001353"
3147,"nm3542524"
6180,"nm2482088"
210,"nm0955974"
4677,"nm3439604"
1854,"nm0537721"
3518,"nm5129386"
3915,"nm4104149"
3079,"nm3281213"
3079,"nm5408720"
3079,"nm3827236"
420,"nm2391575"
5168,"nm2694309"
5318,"nm0522393"
5838,"nm0267497"
2584,"nm0368690"
1470,"nm0492909"
6676,NA
3572,NA
3822,"nm11923499"
188,"nm1053530"
743,"nm1343100"
6858,"nm1042371"
1951,NA
378,"nm0453270"
4150,"nm1012501"
5719,"nm0000416"
460,"nm1170265"
3727,NA
3028,"nm0227625"
4453,NA
5294,"nm0000230"
2223,"nm1224299"
5970,"nm0871188"
3500,"nm6963836"
2075,"nm0281508"
520,"nm0920274"
2883,"nm3192172"
4865,"nm1402531"
1439,"nm1853544"
1439,"nm0719208"
6179,"nm0597673"
6190,"nm0174374"
6192,"nm1720541"
6122,"nm0110821"
6122,"nm4362797"
1141,"nm0804556"
3938,"nm10919550"
530,"nm1376068"
4954,"nm0034531"
4281,"nm1181296"
2437,"nm4164570"
5081,"nm0200005"
918,"nm1645978"
854,"nm6171823"
797,"nm0026442"
4706,NA
2060,"nm2677924"
4056,"nm4752017"
5045,"nm0963082"
4910,"nm3006052"
3889,"nm2732000"
6003,"nm4442594"
2682,NA
3892,"nm0505152"
3396,"nm0006969"
3396,"nm0109359"
3396,"nm0139867"
3396,"nm0192090"
3396,"nm2086105"
3396,"nm0001162"
3396,"nm0268380"
3396,"nm1158962"
3396,"nm2455747"
3396,"nm0348181"
3396,"nm0711840"
3396,"nm1743387"
3396,"nm0644022"
6671,"nm6888028"
6671,"nm6888030"
6671,"nm8738941"
6482,"nm9382008"
5979,"nm0427037"
3526,"nm0738796"
76,"nm0727754"
6235,NA
1892,"nm0992370"
1892,"nm3924068"
4173,"nm0788202"
1694,"nm1117510"
6198,"nm12027579"
1426,"nm0088955"
5356,"nm2791904"
2560,"nm0081540"
4872,"nm0851930"
2839,NA
1672,"nm0349406"
6378,"nm0019247"
1968,"nm0606439"
2465,"nm0000985"
5886,"nm0592085"
5373,"nm0019242"
1596,"nm0871428"
4002,"nm0001709"
4002,"nm0478194"
5197,"nm0634240"
5978,"nm2176524"
5978,"nm5897186"
2346,"nm0849562"
2346,"nm0190024"
1810,"nm7765745"
1293,"nm0899329"
2691,"nm0001741"
1378,"nm0218554"
585,"nm3090180"
4836,"nm0901861"
1105,"nm0000382"
1990,"nm0938105"
2546,"nm0191712"
5535,"nm1026778"
5953,"nm3284014"
5953,"nm2677924"
761,"nm0178376"
5204,"nm3387674"
4424,NA
3659,"nm0705165"
883,"nm12127813"
6416,NA
2168,"nm0313227"
1937,"nm2809010"
4440,"nm11503578"
4440,"nm10540640"
1168,"nm2775497"
4573,"nm6839636"
2237,"nm0940292"
2469,"nm1830380"
2469,"nm0918078"
62,"nm4029670"
640,"nm1560977"
6402,"nm1012385"
1989,NA
5128,"nm1333798"
2911,"nm1024868"
4197,"nm12165502"
5337,"nm2940732"
2150,NA
6120,"nm0444870"
4489,"nm0661751"
6204,"nm2635975"
1156,"nm0878756"
1156,"nm0905154"
1156,"nm0905152"
6333,"nm0506613"
3148,"nm0170719"
5575,"nm0602941"
5546,"nm1416227"
243,"nm2328220"
6603,"nm7926155"
4638,NA
6577,"nm0527665"
6906,"nm12188788"
3499,"nm8678191"
805,"nm1797161"
3936,"nm0824882"
2594,"nm0634240"
2213,"nm0240797"
85,"nm2403939"
6229,"nm12202795"
4111,"nm12204616"
5242,"nm2128335"
1514,"nm0487166"
1472,"nm2270936"
5143,"nm0000602"
6889,"nm0373154"
1844,"nm1401857"
1977,"nm0661158"
6005,"nm0097785"
1465,"nm0629306"
1465,"nm0778772"
4744,"nm12228913"
277,"nm6865703"
4912,"nm1079776"
1232,"nm0003620"
5842,"nm0570912"
4411,"nm3349927"
4746,"nm0043742"
6424,"nm0936482"
4497,"nm8689212"
1559,"nm0668247"
4649,"nm0001770"
6698,"nm0001081"
6754,"nm0143984"
2267,"nm0488623"
2267,"nm0488626"
2577,"nm0000165"
2940,"nm5566904"
5504,"nm0002657"
3140,"nm0004306"
3204,"nm0223359"
3547,"nm0401176"
272,"nm0271815"
3410,"nm0914132"
3775,"nm0322248"
4826,"nm0576298"
2851,"nm12369638"
2851,"nm11637951"
2759,"nm0679031"
4709,"nm0336620"
6821,"nm0335138"
570,"nm3355435"
3539,NA
1326,"nm0177328"
1326,"nm1918538"
1326,"nm3259753"
1326,"nm0613562"
1326,"nm1245378"
1326,"nm3793155"
1326,"nm0880870"
6560,"nm1429471"
6261,"nm0841260"
2270,"nm0004306"
2270,"nm0248495"
2270,"nm1668276"
1194,"nm0812862"
3758,"nm0782430"
6837,"nm0371684"
6474,"nm0001053"
6474,"nm0001054"
6001,"nm0630633"
465,"nm8168644"
3524,"nm6149740"
348,"nm1543846"
2799,"nm1065402"
3880,NA
4654,"nm0009190"
233,"nm2948557"
812,"nm0136631"
3503,"nm1359229"
1145,"nm5558049"
5328,"nm0955443"
2067,NA
4131,"nm0878638"
925,"nm0103744"
5446,"nm0680846"
4997,"nm0006960"
4817,"nm0998825"
17,"nm3350420"
4946,"nm10201202"
6884,"nm0275698"
5637,"nm0202999"
1067,NA
4258,"nm12364576"
2840,"nm0378144"
2566,"nm0002140"
4345,NA
205,"nm12374435"
205,"nm12376949"
6379,"nm0034925"
2528,"nm0064181"
3019,"nm0169253"
258,"nm14282159"
4556,"nm0001068"
1399,"nm6025874"
6660,NA
3622,"nm2606607"
3696,"nm0673829"
143,"nm1402202"
887,"nm1381358"
1423,"nm13348884"
1103,"nm0000329"
2510,"nm0230859"
6475,"nm0950759"
6629,"nm3515833"
6675,"nm3163561"
5411,"nm12412750"
1608,NA
2310,"nm0134503"
2263,"nm2482088"
2977,"nm0542450"
826,"nm2728695"
6054,NA
486,"nm0809877"
486,"nm0176905"
888,"nm0216214"
722,"nm0477129"
1382,"nm1783265"
3459,"nm12432462"
3026,"nm3444053"
3802,"nm2292196"
3802,"nm2289064"
6391,"nm2933328"
3899,"nm1961514"
3924,"nm12439281"
5395,"nm1357855"
4540,NA
3814,"nm4435829"
3110,"nm0000551"
495,"nm0053228"
6520,"nm5469712"
1283,"nm1458108"
1283,"nm1531700"
1283,"nm1402557"
1283,"nm1970598"
1283,"nm2196782"
1062,"nm0824882"
