"id","tconst","directors","writers"
2887,"tt0448011","nm0001639","nm0669379,nm1340000,nm0925482"
5809,"tt0448075","nm0828099","nm0560945,nm0027501,nm0828099"
4397,"tt0448115","nm2497546","nm2849655,nm0501359,nm1791910,nm1304148"
2256,"tt0448157","nm0000916","nm1378206,nm0319213"
4065,"tt0448707","nm1013656","nm9760456,nm11391777"
1761,"tt0448923","nm1840848","nm1840848"
1725,"tt0449010","nm0266777","nm0118224,nm1845777"
3038,"tt0449059","nm0206760,nm0267512","nm1578335"
1519,"tt0449086","nm0001707","nm0936537,nm0139627"
3853,"tt0449088","nm0893659","nm0254645,nm0744429,nm0064181,nm0938684"
4241,"tt0449089","nm0001756","nm0734900"
3372,"tt0449319","nm0766581","nm0137829"
543,"tt0449467","nm0327944","nm0037247,nm0327944"
6207,"tt0449851","nm0891554","nm0891554"
2733,"tt0449994","nm0332950","nm0019425,nm0332950,nm1022153,nm8661566"
2807,"tt0449999","nm0424103","nm0424103,nm2042791,nm1145539"
28,"tt0450232","nm0001149","nm0921013"
803,"tt0450259","nm0001880","nm0495378,nm2057149"
3974,"tt0450314","nm0591994","nm1238801,nm1436466,nm0391344"
802,"tt0450336","nm0001708","nm1738734"
3091,"tt0450363","nm1224554","nm1224554"
25,"tt0450385","nm0405632","nm0338557,nm0018735,nm0438989,nm0000175"
1120,"tt0450405","nm0919369","nm0919369,nm0001338,nm1752231"
2062,"tt0450426","nm1376035","nm1376035"
2433,"tt0451079","nm0371755,nm0553942","nm0666791,nm0202425,nm0317450"
3962,"tt0451172","nm1844396","nm1844396"
6844,"tt0451279","nm0420941","nm0374302,nm0811583,nm0297229,nm0551376,nm4243936"
5696,"tt0452128","nm0386382","nm1863789"
848,"tt0452592","nm0075864","nm0691569,nm0075864"
1077,"tt0452598","nm0788202","nm0363958,nm0864471,nm0318326,nm0136950"
1393,"tt0452608","nm0027271","nm0027271,nm0858379,nm0341458,nm0577477"
2160,"tt0452623","nm0000255","nm0000255,nm0830760,nm1212331"
5392,"tt0452624","nm0001752","nm0001921,nm1874260"
2166,"tt0452625","nm0375068","nm0831457,nm2521593"
2920,"tt0452637","nm0796117","nm0796117"
6027,"tt0452681","nm0501185","nm0214036,nm0833828,nm1080144,nm0748874"
6163,"tt0452694","nm0777881","nm0748022,nm1875979"
3399,"tt0453451","nm0070436","nm0000100,nm0193485,nm0564402,nm0566100,nm0003741"
2425,"tt0453494","nm0795407","nm0795407,nm0382437"
6383,"tt0453556","nm1083489","nm1083489,nm0481990,nm0247653"
74,"tt0453562","nm0001338","nm0001338"
669,"tt0453979","nm1887612,nm1883294",NA
790,"tt0454084","nm0005077","nm1622326"
610,"tt0454785","nm0831436","nm0831436"
1935,"tt0454824","nm0082300","nm0780785,nm0262575,nm0911486"
2066,"tt0454829","nm0321102","nm0321102,nm2102674"
5470,"tt0454841","nm0014960","nm0000127,nm0014960,nm0505183"
2623,"tt0454848","nm0000490","nm1897957"
3007,"tt0454876","nm0000487","nm1674631,nm1341735"
5943,"tt0454921","nm0610831","nm0175726"
4405,"tt0454945","nm0275698","nm1894168,nm0527581,nm0809006"
6492,"tt0454970","nm0007082","nm0743683"
2987,"tt0454987","nm0644022","nm0304830,nm0502073,nm0417794,nm1896832"
2077,"tt0455499","nm0384722","nm0169505,nm0812513,nm0204825"
2476,"tt0455538","nm0004332","nm1661186,nm1732322"
5615,"tt0455590","nm0531817","nm0604948,nm0110591,nm1894768,nm9114061"
3150,"tt0455612","nm1347153","nm1347153"
5513,"tt0455782","nm0791672","nm0791672,nm0027417"
6305,"tt0455805","nm0000166","nm1949491,nm0035146,nm0505741,nm0000166"
5285,"tt0455944","nm0298807","nm0921013,nm0805994,nm2030456"
2180,"tt0455957","nm0001232","nm0001232,nm0140643"
5474,"tt0455960","nm0583515","nm0714599,nm0908411,nm0077171"
2744,"tt0455967","nm0858525","nm0523094"
6651,"tt0456020","nm0193554","nm0193554,nm0779011,nm0536893"
2370,"tt0456463","nm1362464",NA
2191,"tt0456554","nm0329650","nm0921516,nm0184445,nm0841910"
100,"tt0456912","nm15596559,nm0453518","nm0453518,nm9461976"
5083,"tt0457297","nm0502954","nm0919115,nm0001239"
2929,"tt0457400","nm0797869","nm0376260,nm0574005,nm0471898,nm0471897"
3406,"tt0457419","nm1590998","nm1590998"
3742,"tt0457430","nm0868219","nm0868219"
3808,"tt0457433","nm0001226","nm0464548,nm0092578"
4707,"tt0457495","nm0768249","nm0395275"
3490,"tt0457510","nm0381478","nm0381478,nm1415801,nm0925234"
4307,"tt0457513","nm0000095","nm0000095"
1865,"tt0457572","nm0192933","nm0158989,nm0192933,nm0372773"
268,"tt0457655","nm0081540","nm0081540,nm0421314"
5036,"tt0457802","nm0080235","nm0094037,nm2055481,nm1322477,nm0080235"
983,"tt0458339","nm0002653","nm1321655,nm1321656,nm0800209,nm0456158"
5230,"tt0458352","nm0291205","nm0112459,nm1916979"
4138,"tt0458367","nm0329755","nm0329755"
144,"tt0458413","nm0154312","nm0394984,nm2113666"
3908,"tt0458455","nm0941811","nm2405239,nm0352703,nm0941811,nm2131929"
4462,"tt0458481","nm0588340,nm0001675","nm0588340"
3128,"tt0459449","nm1001345","nm1001345,nm3586739"
3350,"tt0459901",NA,NA
518,"tt0460401","nm0681401","nm0681401"
2585,"tt0460780","nm0093051","nm0852298,nm2451367,nm1356655,nm1642927"
1836,"tt0460792","nm0000500","nm1906802,nm0000500"
5407,"tt0460810","nm0003152","nm0003152"
2616,"tt0460829","nm0000186","nm0000186"
5836,"tt0460890","nm1989536","nm1615610"
6184,"tt0460967","nm0590667","nm0590667,nm0863513"
6648,"tt0460985","nm1930412","nm1930412"
4481,"tt0461703","nm0410494","nm0218621,nm1029960,nm0734442"
5912,"tt0461829","nm1069069","nm1384645"
4975,"tt0462191","nm1643193","nm1643193"
768,"tt0462200","nm0108132","nm0108132"
808,"tt0462201","nm1519133","nm1939952,nm1519133"
1174,"tt0462229","nm0562645","nm0011950,nm0303032"
1308,"tt0462244","nm0000625","nm0734900,nm0826425,nm0918955,nm0169505,nm0812513"
5477,"tt0462338","nm0002120","nm0923980,nm0410247"
3056,"tt0462392","nm1846132","nm1832297,nm1846132,nm1952875"
5616,"tt0462396","nm0498991","nm0125336,nm0125358,nm0137363,nm0705474,nm0542066"
3720,"tt0462465","nm0564586","nm0085736,nm0564586"
4020,"tt0462499","nm0000230","nm0599393,nm0000230,nm0606251"
4106,"tt0462504","nm0001348","nm0001348"
4302,"tt0462519","nm0680846","nm0680846,nm0035905,nm0156320,nm0610480,nm0693355"
6067,"tt0462538","nm0798899","nm0000985,nm0004981,nm0419830,nm0561631,nm0583127,nm0592400,nm0718514,nm0780288,nm0783468,nm0841990,nm0900140,nm1121389,nm0295791,nm0519209,nm0697052,nm0800376"
4687,"tt0462590","nm0281945","nm0012137,nm0742279"
2163,"tt0462726","nm1937252","nm1937252"
6893,"tt0463034","nm0751577,nm0751648","nm1942829"
57,"tt0463854","nm0294379","nm0423626,nm0294379,nm0492038,nm0647449"
503,"tt0463872","nm0004689,nm0486627","nm0331453,nm0879853,nm0486627,nm0206797,nm0153265,nm0536251"
1995,"tt0463998","nm0481418","nm0481418,nm2090206,nm1952250"
5472,"tt0464049","nm0405336","nm0003141"
2914,"tt0464077","nm3704751","nm3704751,nm0223120,nm3717873"
5840,"tt0464141","nm1291105","nm1037221"
3849,"tt0464154","nm0014960","nm1539257,nm0831457"
3704,"tt0464913","nm0371890","nm0355213,nm0115504,nm0371890"
362,"tt0465142","nm0919369","nm0919369"
3508,"tt0465234","nm0005509","nm0926729,nm0926727,nm0201304,nm0254645,nm0744429,nm0467942,nm0043233,nm1469874"
265,"tt0465375","nm1956898","nm1956898"
1334,"tt0465434","nm0186784","nm0186784,nm0370977"
1403,"tt0465436","nm0362738","nm0455785,nm1440692,nm0742270"
3289,"tt0465538","nm0006904","nm0006904"
3602,"tt0465551","nm0264236","nm0544999,nm0375398"
4420,"tt0465602","nm0205157","nm0205157"
3483,"tt0465624","nm0718645","nm0668309"
1346,"tt0466342","nm0783536,nm0294997","nm0294997,nm0783536"
1603,"tt0466766","nm0184792,nm0474153","nm0184792,nm0474153"
2244,"tt0466816","nm0533284","nm0423138,nm0533284,nm0926231"
2507,"tt0466839","nm0002132","nm0002132"
510,"tt0466856","nm1309090","nm1202276,nm0279376"
3197,"tt0466893","nm0518836","nm0518836"
5832,"tt0466909","nm0601382","nm0783544"
3234,"tt0467197","nm0601382","nm2830774,nm1053843"
5841,"tt0467200","nm0149491","nm0604948,nm0339925"
5994,"tt0468094","nm1475971,nm0935863",NA
2241,"tt0468489","nm0281396","nm0281396,nm1349818"
5485,"tt0468492","nm0094435","nm0094435,nm1506112,nm2277597"
3931,"tt0468536","nm0740213","nm0740213,nm0062149,nm0905592"
5196,"tt0468569","nm0634240","nm0634300,nm0634240,nm0275286,nm0004170"
5967,"tt0468683","nm1079050","nm0026153,nm1079050,nm2143153"
4962,"tt0469263","nm0689187","nm0689185,nm0689187"
6306,"tt0469494","nm0000759","nm0000759,nm0801737"
6318,"tt0469623","nm0081540","nm1615610"
6850,"tt0469641","nm0000231","nm0075696,nm2225418,nm2228493,nm2223804,nm2226834"
6788,"tt0470000","nm0136592","nm0203246,nm0624038"
3688,"tt0470055","nm0394841","nm0471044,nm2095095,nm1180614,nm0817620,nm0840626"
4786,"tt0470623","nm1982295","nm1979855"
1767,"tt0470752","nm0307497","nm0307497"
6429,"tt0471042","nm0711840","nm0177836,nm0171651,nm0341372,nm0622288,nm0499054,nm9195200"
449,"tt0472043","nm0000154","nm0000154,nm1731154"
1063,"tt0472062","nm0001566","nm0815070,nm1985741"
1387,"tt0472071","nm0000788","nm0342617,nm0911422"
2843,"tt0472118","nm1241671","nm1241671,nm1196286,nm1993603"
6077,"tt0472181","nm0331532","nm0826425,nm0918955,nm0771065,nm0740115,nm0678963"
3944,"tt0473075","nm0001565","nm0945026,nm1215164,nm0076166,nm0575338"
5326,"tt0473356","nm0490487","nm0593243,nm0061829"
4779,"tt0473398","nm0452607","nm0325406"
1295,"tt0473444","nm0955443","nm7224267,nm0134884,nm5605482,nm0955443"
4676,"tt0473705","nm0531817","nm1996352,nm0006904,nm0712753,nm0008036"
411,"tt0473753","nm0000108","nm0000108"
5706,"tt0474791","nm0867210","nm0867210"
1341,"tt0475247","nm2004204","nm2004204,nm1449022"
6555,"tt0475276","nm0339030","nm0339030"
2236,"tt0475290","nm0001053,nm0001054","nm0001054,nm0001053"
5669,"tt0475323","nm1820135,nm2012368","nm1422935"
3933,"tt0475355","nm1549343","nm2457070,nm2042271,nm0328987,nm0888491"
4519,"tt0475394","nm0138620","nm0138620"
4137,"tt0475871",NA,"nm0325743,nm0494138"
5169,"tt0475944","nm0001317","nm0136592"
3501,"tt0476680","nm0645513","nm1618263,nm0838572"
384,"tt0476958","nm0801055","nm0908411"
1890,"tt0476995","nm0390844","nm2011512,nm0108273,nm0171718"
3591,"tt0477051","nm0005367","nm0000552,nm0614151,nm0771065,nm0740115"
4176,"tt0477078","nm0998825","nm0998825"
6564,"tt0477080","nm0001716","nm0093560"
6859,"tt0477139","nm1058247","nm1058247,nm0449316"
1792,"tt0477302","nm0197636","nm0744839,nm1583636"
3549,"tt0477347","nm0506613","nm0304830,nm0502073,nm2025683"
3577,"tt0477348","nm0001053,nm0001054","nm0001054,nm0001053,nm0565092"
45,"tt0478087","nm0525659","nm0826041,nm1615610,nm0583826"
2589,"tt0478134","nm0353673","nm0353673,nm1676793"
3281,"tt0478209","nm0242757,nm1083864,nm1737383","nm0242757,nm1083864,nm1737383"
4624,"tt0478274","nm0578023","nm0578023"
2885,"tt0478311","nm0031976","nm0031976"
435,"tt0478970","nm0715636","nm0942367,nm0180428,nm0570912,nm0748620,nm0498278,nm1293367,nm0456158"
4179,"tt0479143","nm0000230","nm0000230"
3494,"tt0479500","nm0281598","nm0281598,nm0667330,nm0444696"
4344,"tt0479537","nm1204568","nm1204568,nm2042832"
772,"tt0479863","nm0607904","nm0283960,nm0607904"
1251,"tt0479884","nm0004410,nm0962729","nm0004410,nm0962729"
3144,"tt0479952","nm0201509,nm0569891","nm1000113,nm0201509,nm0569891,nm0123666,nm1129905"
3666,"tt0479968","nm0884659","nm0458461,nm0015340,nm1735347"
4140,"tt0479990","nm1165997,nm2036605","nm1165997,nm2036605"
513,"tt0480239","nm0424035","nm0642837,nm2244438,nm0709446"
1317,"tt0480242","nm0373282","nm0307070,nm0373282"
2502,"tt0480249","nm1349376","nm0698873,nm0326040,nm0558577,nm0181019,nm0181020"
6374,"tt0480669","nm1443023","nm1443023"
2764,"tt0480690","nm0794564","nm1151272"
3582,"tt0481141","nm0382956","nm0297182,nm0626686"
5818,"tt0481369","nm0001708","nm2043734"
5174,"tt0481499","nm0210320,nm0761498","nm0210320,nm0761498,nm0000092"
2283,"tt0481536","nm1375358,nm1376383","nm1375358,nm1376383"
6908,"tt0481797","nm0000338","nm0253431,nm0000338"
2354,"tt0481999","nm0724969","nm0724969"
2675,"tt0482527","nm0403541","nm0213017,nm2050680"
3331,"tt0482546","nm0003088","nm0540759"
5910,"tt0482571","nm0634240","nm0634300,nm0634240,nm1793993"
3935,"tt0482572","nm0640334","nm0138620,nm0640334,nm0640345,nm2455787"
4587,"tt0482603","nm0210320","nm0210320,nm0603668,nm2992238,nm1764920"
6196,"tt0482629","nm0756935","nm0570941,nm2052061"
3097,"tt0483578","nm0945282","nm1330441,nm0945282,nm1323078,nm0945425"
1539,"tt0483607","nm0551076","nm0551076"
207,"tt0483839","nm3084782","nm3084782"
5396,"tt0484111","nm0658823","nm0658823"
6048,"tt0484562","nm0192289","nm0388076,nm0178402"
3102,"tt0484740","nm0001565","nm0367838,nm0305781"
6707,"tt0484877","nm0085438","nm0085438"
1533,"tt0485241","nm0513371","nm0513371,nm1603528"
6617,"tt0485292","nm0394676","nm0168723,nm1041791"
6797,"tt0485441","nm0839000","nm0839000"
6044,"tt0485601","nm1119079,nm1316072","nm1119079,nm0957105"
6010,"tt0485712","nm0692957","nm0692957"
4932,"tt0485851","nm0497528","nm0497528,nm0220521"
1262,"tt0485887",NA,"nm0000175,nm0505075,nm1014200"
4161,"tt0485976","nm0150802","nm0000329,nm0150802,nm0950701"
4077,"tt0485985","nm0376006","nm0725983,nm1412298,nm4858733"
6811,"tt0486051","nm0414423","nm2081303,nm0006512"
2723,"tt0486358","nm1823216,nm1823227",NA
657,"tt0486551","nm0151540","nm0151540,nm0373571,nm0501399,nm0815418,nm0831479"
1822,"tt0486576","nm1103162","nm0668309,nm0004111,nm0877273,nm0498278,nm0456158"
1901,"tt0486578","nm0847859","nm0847859"
1985,"tt0486583","nm0229694","nm1557594,nm0625458"
2217,"tt0486592","nm1994729","nm1994729"
3916,"tt0486640","nm0093051","nm0093051,nm0460825"
6734,"tt0486674","nm0001469","nm0513165"
1495,"tt0486822","nm0142286","nm0484907,nm0255296"
1428,"tt0486883","nm0894169","nm0894169"
6795,"tt0486946","nm0065608","nm0178589"
5852,"tt0488604","nm0407067","nm0407067,nm0346277,nm2064031"
2450,"tt0488903","nm0531440","nm2103147"
1055,"tt0488988","nm2493041","nm2493041,nm2970332"
6785,"tt0489037","nm2071216","nm2071216"
1818,"tt0489049","nm1381100","nm2094392,nm1104057,nm2144288"
2779,"tt0489099","nm0510731","nm0275286,nm0880243,nm1334526,nm2092479"
3467,"tt0489235","nm0132257","nm0894156"
5792,"tt0489237","nm0075849,nm0700301","nm2096064,nm2096624,nm0075849,nm0700301"
4288,"tt0489270","nm1135423","nm1191481,nm1490123"
4704,"tt0489281","nm0005303","nm1649645,nm0005303"
328,"tt0490076","nm1349522","nm2106079"
648,"tt0490084","nm0499724","nm0394212,nm0625458"
727,"tt0490086","nm0001705","nm0509288"
4087,"tt0490204","nm0082802","nm0082802"
4552,"tt0491152","nm0339004","nm1646565,nm2808946"
4738,"tt0491175","nm0000123","nm0001054,nm0001053,nm0000123,nm0381416"
6486,"tt0491203","nm0149491","nm0595738,nm0001779"
1668,"tt0491244","nm0864775","nm0946883,nm1429767"
538,"tt0491747","nm0001631","nm0001631,nm0613084"
5453,"tt0492044","nm1433996","nm0800048,nm0582481"
2051,"tt0492389","nm0474955","nm0138733,nm1404095"
3706,"tt0492714","nm1354496","nm1354496"
5357,"tt0492956","nm0275698","nm2106978,nm0696986,nm0920108"
580,"tt0493395","nm0524442","nm0524442"
2693,"tt0493430","nm0871860","nm0871860,nm0424216,nm0546640,nm0828177,nm0690686,nm0242756,nm0010338,nm1035634,nm0257424,nm0569199,nm1274310,nm1029269,nm3245936,nm0225164,nm0696093,nm2268192,nm0498982,nm0743501,nm1435812,nm0519671,nm0734773,nm1079524,nm0005069,nm2483967,nm2525534"
6327,"tt0493459","nm0225269","nm0225269,nm0772907,nm1121472"
4024,"tt0493949","nm0020491","nm0185934,nm0701143,nm0165823"
1637,"tt0494222","nm0169806","nm1045593,nm0169806"
2615,"tt0494238","nm0812200","nm1865755,nm1751315"
4829,"tt0495596","nm2066439","nm0494372,nm2066439,nm2146668,nm0594503"
6775,"tt0496436","nm0527261","nm1107639"
5166,"tt0496634","nm0000365","nm0000365"
753,"tt0496799","nm0518363","nm2156485,nm0689521"
3624,"tt0496806","nm0001752","nm0002718,nm0505522,nm0425138,nm0751207"
394,"tt0497116","nm0346550","nm0330722"
6625,"tt0497465","nm0000095","nm0000095"
4364,"tt0497972","nm0914058","nm0914058"
2436,"tt0498353","nm0744834","nm0744834"
2992,"tt0498380","nm0000142","nm2111875,nm0353673,nm2362326,nm2359677"
6700,"tt0498399","nm0336695","nm0336695"
5116,"tt0499448","nm0011470","nm0011470,nm1321655,nm1321656,nm0507000"
4096,"tt0499554","nm0304830","nm0304830,nm0502073,nm0448486"
4,"tt0499603","nm0797869","nm0797869"
5129,"tt0756635","nm0206926","nm0951514,nm0294586,nm0893247,nm0206926,nm0029512,nm0591387,nm0168702"
3123,"tt0756678","nm0934629","nm0471240,nm0934629"
5711,"tt0756683","nm0770942","nm0003198"
4229,"tt0757248","nm0015374","nm0015374"
3199,"tt0757361","nm0000876","nm0000876"
3094,"tt0758752","nm0001880","nm1017488,nm0001880,nm0380980,nm2168221"
2644,"tt0758758","nm0000576","nm0000576,nm1040556"
3436,"tt0758766","nm0492909","nm0492909"
832,"tt0758774","nm0000631","nm1184258,nm2015758"
6694,"tt0758794","nm0629334","nm1956691,nm2124061"
2303,"tt0760311","nm0135141","nm0135141"
6241,"tt0760329","nm0751221","nm0414608,nm0455404"
2509,"tt0762105","nm0889522","nm0889522,nm0266104,nm0957840"
2517,"tt0762107","nm0240797","nm0266673,nm0668247,nm0852591,nm0303056"
2998,"tt0762114","nm0477129","nm2184890,nm0711422,nm0224084,nm1762694"
3864,"tt0762125","nm3360961,nm3371961,nm3483756","nm0830294,nm3371961,nm3360961,nm3483756,nm2171590"
3444,"tt0765120","nm0939182","nm0939182,nm0088747"
363,"tt0765429","nm0000631","nm0001873,nm0414893"
4968,"tt0765432","nm0248942","nm0251536,nm0248942,nm0042266"
1643,"tt0765443","nm0000343","nm1140275"
1736,"tt0765446","nm2117510","nm1779809,nm2117510,nm0000410,nm0419486,nm0563243,nm0498555,nm0249897"
1749,"tt0765447","nm0005759","nm0591612,nm1259728"
3254,"tt0765476","nm0005367","nm0338576,nm0179132"
1000,"tt0768105","nm2176745","nm2182777"
5619,"tt0768212","nm0790144","nm0748022,nm0256497,nm0366337,nm2452967,nm0476565,nm0600987"
6745,"tt0770703","nm0617042","nm1271341,nm1000302,nm0188243"
2524,"tt0770772","nm0001674","nm0001674,nm0127373,nm0006445"
4262,"tt0770802","nm0294825","nm0294825,nm0536056"
2182,"tt0772168","nm1475479","nm1475479"
2890,"tt0772181","nm0471086","nm0349654,nm0471086,nm0696623"
1037,"tt0775440","nm0931095","nm0000175,nm2085654"
6028,"tt0775529","nm0420982","nm0420982"
4701,"tt0775539","nm1234893","nm0011950,nm0026782"
312,"tt0775552","nm0776271","nm0123666,nm1104057"
1756,"tt0780511","nm0428600","nm0428600,nm0868153,nm0346096,nm0211160"
5915,"tt0780521","nm0166256,nm0615780","nm0166256,nm0615780,nm0258627,nm0649663,nm0972395,nm3756395"
3465,"tt0780534","nm0303032","nm0303032"
2563,"tt0780536","nm1732981","nm1732981"
2830,"tt0780548","nm0007082","nm0007082,nm5151554"
2554,"tt0780567","nm0456732","nm0004412,nm0558533"
3400,"tt0780571","nm0262595","nm0262595,nm0317279"
6065,"tt0780607","nm1410159,nm0124112,nm1402180","nm1410159,nm1402180,nm0124112"
4513,"tt0780608","nm0000777","nm0353630"
6274,"tt0780653","nm0002653","nm0001825,nm0783100,nm0802561"
590,"tt0781587","nm0793119","nm0756861"
5209,"tt0783238","nm0597673","nm0597673"
6566,"tt0783598","nm1415540","nm0003529,nm0691935"
5613,"tt0783640","nm0733149","nm0733149"
5076,"tt0784972","nm0644022","nm0287182"
2445,"tt0785006","nm0294457","nm0523094,nm0774792,nm0566407,nm0242028"
3723,"tt0785007","nm0523094","nm0523094"
3672,"tt0785035","nm1388074,nm1437277","nm1388074,nm1437277,nm0251424,nm4719180"
2441,"tt0787475","nm1676223","nm0103702"
5720,"tt0787524","nm0114226","nm2216692,nm0114226"
1405,"tt0790604","nm0925870","nm1953304,nm1951118,nm0722610"
3253,"tt0790623","nm0325927,nm2214893","nm2214893"
5531,"tt0790628","nm0769135","nm0326246,nm0197855,nm2226753,nm1624685"
1314,"tt0790636","nm0885249","nm1258965,nm2214893"
2689,"tt0790724","nm0003160","nm1676193,nm0003160"
3998,"tt0790736","nm0777881","nm0006534,nm0542062,nm0229694,nm0006997,nm9592688"
2086,"tt0791304","nm0005190","nm0029125"
1007,"tt0795351","nm0023355","nm1242522"
1385,"tt0795368","nm0000568","nm1918877"
3170,"tt0795421","nm1630273","nm0424735"
1012,"tt0795493","nm0000095","nm0000095"
1773,"tt0796212","nm0864775","nm0844032,nm1429767"
4971,"tt0796302","nm1565107","nm1565107"
4651,"tt0796366","nm0009190","nm0649460,nm0476064,nm0734472"
21,"tt0798817","nm1201875","nm1201875,nm0699294"
636,"tt0799934","nm0327273","nm0327273"
1723,"tt0799949","nm0294997,nm0783536","nm0294997,nm0783536"
1422,"tt0800003","nm1085552","nm2021391,nm2009736"
1959,"tt0800039","nm0831557","nm0781981"
5471,"tt0800069","nm1170286","nm0000127,nm0186617"
5532,"tt0800080","nm0504642","nm0672015,nm0498278,nm0456158"
3052,"tt0800116","nm0411290","nm0411290"
3843,"tt0800159","nm1031003","nm2254794,nm1031003"
4073,"tt0800175","nm1068186","nm4409961,nm0397574,nm0859471"
1404,"tt0800240","nm2251947","nm0093560"
6450,"tt0800241","nm0026442","nm0026442,nm0175877"
452,"tt0800308","nm0000438","nm0461446,nm0000438,nm0662582"
5240,"tt0800325","nm0871860","nm0929186,nm5287325,nm0005136,nm1016427,nm0624702,nm1015634,nm2196897"
6336,"tt0800369","nm0000110","nm1005420,nm0826714,nm0668309,nm0833089,nm0698873,nm0498278,nm1293367,nm0456158"
6394,"tt0801525","nm0369618","nm0369618"
387,"tt0802948","nm0641373","nm0641373,nm0877596"
6677,"tt0803096","nm1512910","nm0495378,nm1512910"
4868,"tt0803895","nm2271259,nm2252255","nm2252255"
